732.13,1135.9,2772.4,3493.8,5420
462.96,1948.8,2648.6,3407.6,4743
392.98,2433.3,2826.2,3700,4377
522.18,823.65,2562.5,3030.8,4274
306.85,613.7,2078,0,0
