744.24,1144.4,2774.9,3495.1,5420.6
479.23,1952.6,2651.5,3409.9,4746.1
397.5,2436.1,2830.2,3702.7,4377.5
535.32,843.25,2567.2,3034,4277.1
329.97,621.33,2079.1,0,0
