0.090698,0.028482,0.030603,0.037532,0.026479
0.10773,0.016547,0.021875,0.037532,0.026479
0.071339,0.048941,0.066483,0.037532,0.026479
0.08337,0.031565,0.014535,0.037532,0.026479
0.081633,0.03141,0.022181,0.037532,0.026479
