0.12705,0.086134,0.029875,0.019202,0.010429
0.1827,0.043808,0.033265,0.025946,0.025362
0.10633,0.034039,0.037752,0.02682,0.010428
0.1557,0.15155,0.042686,0.032633,0.026966
0.26004,0.11048,0.023165,0,0
